,faction,class,name,unit_size,offence,defence,caste,category,special_category,multiplayer_cost,entity_size,key,fly_speed
2148,wh_main_brt_bretonnia,Lord,Lord on Royal Pegasus,1.0,,Armoured & Shielded,Lord,Flying Cavalry,,1100.0,medium,wh_main_brt_cha_lord_3,105.0
2149,wh_main_brt_bretonnia,Lord,Alberic de Bordeleaux,1.0,AL,Armoured & Shielded,Lord,Spear Infantry,,750.0,small,wh_dlc07_brt_cha_alberic_bordeleaux_0,0.0
2150,wh_main_brt_bretonnia,Lord,Lord,1.0,,Armoured & Shielded,Lord,Sword Infantry,,600.0,small,wh_main_brt_cha_lord_0,0.0
2151,wh_main_brt_bretonnia,Lord,Prophetess (Life),1.0,,,Lord,Wizard,,400.0,small,wh_dlc07_brt_cha_prophetess_0,0.0
2152,wh_main_brt_bretonnia,Lord,Alberic de Bordeleaux on Barded Warhorse,1.0,AL,Armoured & Shielded,Lord,Cavalry,,1000.0,medium,wh_dlc07_brt_cha_alberic_bordeleaux_1,0.0
2153,wh_main_brt_bretonnia,Lord,Repanse de Lyonesse on Suleman,1.0,AP,Armoured,Lord,Cavalry,,1100.0,medium,wh2_dlc14_brt_cha_repanse_de_lyonesse_1,0.0
2154,wh_main_brt_bretonnia,Lord,Prophetess (Life) on Royal Pegasus,1.0,,,Lord,Wizard,,800.0,medium,wh_dlc07_brt_cha_prophetess_3,105.0
2155,wh_main_brt_bretonnia,Lord,Prophetess (Beasts) on Barded Warhorse,1.0,,,Lord,Wizard,,650.0,medium,wh_dlc07_brt_cha_prophetess_beasts_2,0.0
2156,wh_main_brt_bretonnia,Lord,King Louen Leoncoeur on Hippogryph,1.0,AP,Armoured,Lord,Flying Monstrous Cavalry,,1850.0,very_large,wh_main_brt_cha_king_louen_leoncoeur_4,100.0
2157,wh_main_brt_bretonnia,Lord,Lord on Barded Warhorse,1.0,,Armoured & Shielded,Lord,Cavalry,,850.0,medium,wh_main_brt_cha_lord_4,0.0
2158,wh_main_brt_bretonnia,Lord,Prophetess (Life) on Barded Warhorse,1.0,,,Lord,Wizard,,650.0,medium,wh_dlc07_brt_cha_prophetess_2,0.0
2159,wh_main_brt_bretonnia,Lord,Fay Enchantress on Silvaron,1.0,MA,,Lord,Wizard,,850.0,medium,wh_dlc07_brt_cha_fay_enchantress_1,0.0
2160,wh_main_brt_bretonnia,Hero,Henri le Massif on Barded Warhorse,1.0,AP & AL,Armoured & Shielded,Hero,Melee Specialist,,850.0,medium,wh2_dlc14_brt_cha_henri_le_massif_4,0.0
2161,wh_main_brt_bretonnia,Hero,Damsel (Beasts) on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_dlc07_brt_cha_damsel_beasts_2,0.0
2162,wh_main_brt_bretonnia,Hero,Damsel (Heavens) on Unicorn,1.0,,,Hero,Wizard,,550.0,medium,wh_main_brt_cha_damsel_3,0.0
2163,wh_main_brt_bretonnia,Hero,Damsel (Beasts),1.0,,,Hero,Wizard,,250.0,small,wh_dlc07_brt_cha_damsel_beasts_0,0.0
2164,wh_main_brt_bretonnia,Hero,Damsel (Heavens) on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_main_brt_cha_damsel_2,0.0
2165,wh_main_brt_bretonnia,Hero,The Green Knight,1.0,AP,Shielded,Hero,Melee Specialist,,1800.0,medium,wh_dlc07_brt_cha_green_knight_0,0.0
2166,wh_main_brt_bretonnia,Hero,Paladin on Royal Pegasus,1.0,AL,Armoured & Shielded,Hero,Melee Specialist,,875.0,medium,wh_main_brt_cha_paladin_3,105.0
2167,wh_main_brt_bretonnia,Hero,Paladin,1.0,AL,Armoured & Shielded,Hero,Melee Specialist,,400.0,small,wh_main_brt_cha_paladin_0,0.0
2168,wh_main_brt_bretonnia,Hero,Henri le Massif on Hippogryph,1.0,AP & AL,Armoured,Hero,Melee Specialist,,1550.0,very_large,wh2_dlc14_brt_cha_henri_le_massif_3,100.0
2169,wh_main_brt_bretonnia,Hero,Damsel (Beasts) on Unicorn,1.0,,,Hero,Wizard,,550.0,medium,wh_dlc07_brt_cha_damsel_beasts_3,0.0
2170,wh_main_brt_bretonnia,Hero,Damsel (Life),1.0,,,Hero,Wizard,,250.0,small,wh_dlc07_brt_cha_damsel_life_0,0.0
2171,wh_main_brt_bretonnia,Hero,Paladin on Barded Warhorse,1.0,AL,Armoured & Shielded,Hero,Melee Specialist,,650.0,medium,wh_main_brt_cha_paladin_4,0.0
2172,wh_main_brt_bretonnia,Hero,Damsel (Life) on Unicorn,1.0,,,Hero,Wizard,,550.0,medium,wh_dlc07_brt_cha_damsel_life_3,0.0
2173,wh_main_brt_bretonnia,Hero,Damsel (Life) on Barded Warhorse,1.0,,,Hero,Wizard,,500.0,medium,wh_dlc07_brt_cha_damsel_life_2,0.0
2174,wh_main_brt_bretonnia,Hero,Damsel (Heavens),1.0,,,Hero,Wizard,,250.0,small,wh_main_brt_cha_damsel_0,0.0
2175,wh_main_brt_bretonnia,Hero,Henri le Massif,1.0,AP & AL,Armoured & Shielded,Hero,Melee Specialist,,600.0,medium,wh2_dlc14_brt_cha_henri_le_massif_0,0.0
2176,wh_main_brt_bretonnia,Melee Infantry,Foot Squires,120.0,AP,,Melee Infantry,Greatsword Infantry,,750.0,small,wh_dlc07_brt_inf_foot_squires_0,0.0
2177,wh_main_brt_bretonnia,Melee Infantry,Men-at-Arms,120.0,,,Melee Infantry,Sword Infantry,,250.0,small,wh_dlc07_brt_inf_men_at_arms_1,0.0
2178,wh_main_brt_bretonnia,Melee Infantry,The Holy Wardens of La Maisontaal (Battle Pilgrims),120.0,MA,,Melee Infantry,Sword Infantry,renown,800.0,small,wh_pro04_brt_inf_battle_pilgrims_ror_0,0.0
2179,wh_main_brt_bretonnia,Support,Grail Reliquae,1.0,,,Melee Infantry,Support Infantry,,400.0,large,wh_dlc07_brt_inf_grail_reliquae_0,0.0
2180,wh_main_brt_bretonnia,Melee Infantry,Men-at-Arms (Shields),120.0,,Shielded,Melee Infantry,Sword Infantry,,300.0,small,wh_dlc07_brt_inf_men_at_arms_2,0.0
2181,wh_main_brt_bretonnia,Melee Infantry,Beastslayers of Bastonne (Foot Squires),120.0,AP & AL,Armoured,Melee Infantry,Halberd Infantry,renown,900.0,small,wh_pro04_brt_inf_foot_squires_ror_0,0.0
2182,wh_main_brt_bretonnia,Melee Infantry,Peasant Mob,160.0,,,Melee Infantry,Axe Infantry,,100.0,small,wh_dlc07_brt_peasant_mob_0,0.0
2183,wh_main_brt_bretonnia,Melee Infantry,Spearmen-at-Arms (Shields),120.0,AL,Shielded,Melee Infantry,Spear Infantry,,300.0,small,wh_main_brt_inf_spearmen_at_arms,0.0
2184,wh_main_brt_bretonnia,Melee Infantry,Men-at-Arms (Polearm),120.0,AP & AL,,Melee Infantry,Halberd Infantry,,450.0,small,wh_main_brt_inf_men_at_arms,0.0
2185,wh_main_brt_bretonnia,Melee Infantry,Spearmen-at-Arms,120.0,AL,,Melee Infantry,Spear Infantry,,250.0,small,wh_dlc07_brt_inf_spearmen_at_arms_1,0.0
2186,wh_main_brt_bretonnia,Melee Infantry,Battle Pilgrims,120.0,,Shielded,Melee Infantry,Sword Infantry,,600.0,small,wh_dlc07_brt_inf_battle_pilgrims_0,0.0
2187,wh_main_brt_bretonnia,Missile Infantry,Peasant Bowmen (Pox Arrows),90.0,,,Missile Infantry,Missile Infantry,,450.0,small,wh_dlc07_brt_inf_peasant_bowmen_2,0.0
2188,wh_main_brt_bretonnia,Missile Infantry,Peasant Bowmen,90.0,,,Missile Infantry,Missile Infantry,,400.0,small,wh_main_brt_inf_peasant_bowmen,0.0
2189,wh_main_brt_bretonnia,Missile Infantry,Peasant Bowmen (Fire Arrows),90.0,,,Missile Infantry,Missile Infantry,,450.0,small,wh_dlc07_brt_inf_peasant_bowmen_1,0.0
2190,wh_main_brt_bretonnia,Melee Cavalry,Knights of the Lionhearted (Knights of the Realm),60.0,AL,Armoured & Shielded,Melee Cavalry,Shock Cavalry,renown,1200.0,medium,wh_pro04_brt_cav_knights_of_the_realm_ror_0,0.0
2191,wh_main_brt_bretonnia,Melee Cavalry,Defenders of the Fleur-de-lis (Knights Errant),60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,renown,900.0,medium,wh_pro04_brt_cav_knights_errant_ror_0,0.0
2192,wh_main_brt_bretonnia,Melee Cavalry,Grail Guardians,32.0,AP,Armoured & Shielded,Melee Cavalry,Cavalry,,1850.0,medium,wh_dlc07_brt_cav_grail_guardians_0,0.0
2193,wh_main_brt_bretonnia,Melee Cavalry,Knights of the Realm,60.0,AL,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,950.0,medium,wh_main_brt_cav_knights_of_the_realm,0.0
2194,wh_main_brt_bretonnia,Melee Cavalry,The Companions of Quenelles (Questing Knights),60.0,AP & AL,Armoured,Melee Cavalry,Cavalry,renown,1450.0,medium,wh_pro04_brt_cav_questing_knights_ror_0,0.0
2195,wh_main_brt_bretonnia,Melee Cavalry,Questing Knights,60.0,AP,Armoured,Melee Cavalry,Cavalry,,1100.0,medium,wh_dlc07_brt_cav_questing_knights_0,0.0
2196,wh_main_brt_bretonnia,Melee Cavalry,Mounted Yeomen,60.0,,Shielded,Melee Cavalry,Cavalry,,400.0,medium,wh_main_brt_cav_mounted_yeomen_0,0.0
2197,wh_main_brt_bretonnia,Melee Cavalry,Knights Errant,60.0,,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,700.0,medium,wh_dlc07_brt_cav_knights_errant_0,0.0
2198,wh_main_brt_bretonnia,Melee Cavalry,Grail Knights,48.0,AP & AL,Armoured & Shielded,Melee Cavalry,Shock Cavalry,,1800.0,medium,wh_main_brt_cav_grail_knights,0.0
2199,wh_main_brt_bretonnia,Missile Cavalry,Wardens of Montfort (Mounted Yeomen Archers),60.0,,,Missile Cavalry,Missile Cavalry,renown,750.0,medium,wh_pro04_brt_cav_mounted_yeomen_ror_0,0.0
2200,wh_main_brt_bretonnia,Missile Cavalry,Mounted Yeomen Archers,60.0,,,Missile Cavalry,Missile Cavalry,,500.0,medium,wh_main_brt_cav_mounted_yeomen_1,0.0
2201,wh_main_brt_bretonnia,Flying Cavalry,Royal Hippogryph Knights,12.0,AP,Armoured,Monstrous Cavalry,Flying Monstrous Cavalry,,2100.0,large,wh_dlc07_brt_cav_royal_hippogryph_knights_0,90.0
2202,wh_main_brt_bretonnia,Flying Cavalry,Pegasus Knights,24.0,AL,Armoured & Shielded,Monstrous Cavalry,Flying Cavalry,,1100.0,medium,wh_main_brt_cav_pegasus_knights,105.0
2203,wh_main_brt_bretonnia,Flying Cavalry,Royal Pegasus Knights,24.0,AL,Armoured & Shielded,Monstrous Cavalry,Flying Cavalry,,1600.0,medium,wh_dlc07_brt_cav_royal_pegasus_knights_0,105.0
2204,wh_main_brt_bretonnia,Artillery,Blessed Field Trebuchets,4.0,AP,,War Machine,Catapult,,850.0,large,wh_dlc07_brt_art_blessed_field_trebuchet_0,0.0
2205,wh_main_brt_bretonnia,Artillery,Field Trebuchets,4.0,AP,,War Machine,Catapult,,650.0,large,wh_main_brt_art_field_trebuchet,0.0
2206,,Lord,"Caress, the Darkling Prince",1.0,MA,,Lord,Daemon Prince,,2200.0,very_large,wh3_main_dae_cha_daemon_prince_slaanesh,80.0
2207,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_yuri_0_2,0.0
2208,,,,,,,,,,,,wh3_survival_nur_cha_daemon_prince_of_nurgle,
2209,,Lord,Alarielle the Radiant,1.0,MA,,Lord,Wizard,,800.0,medium,wh2_dlc10_hef_cha_alarielle_the_radiant_1,0.0
2210,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Cavalry,,950.0,medium,wh3_main_pro_ksl_cha_yuri_4,0.0
2211,,Lord,The Changeling,1.0,MA,,Lord,Wizard,,400.0,small,wh3_dlc24_tze_cha_changeling_quest_battle,0.0
2212,,Lord,Malus Darkblade,1.0,AP,Armoured,Lord,Sword Infantry,,1600.0,small,wh2_dlc14_def_cha_malus_darkblade_0,0.0
2213,,Lord,Arch Lector,1.0,MA,Armoured,Lord,Cavalry,,750.0,medium,wh_dlc04_emp_cha_arch_lector_1,0.0
2214,,Lord,Chaos Sorcerer Lord (Shadows) - Deprecated,1.0,,,Lord,Wizard,,0.0,medium,wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2,0.0
2215,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_yuri_1,0.0
2216,,Lord,"Miao Ying, the Storm Dragon",1.0,AP,Armoured,Lord,Wizard,,1800.0,very_large,wh3_main_cth_cha_storm_dragon_1,80.0
2217,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_yuri_2,0.0
2218,,Lord,The Changeling - Decoy,1.0,MA,,Lord,Wizard,,0.0,small,wh3_dlc24_tze_cha_changeling_summoned_0,0.0
2219,,Lord,Balthasar Gelt,1.0,,,Lord,Wizard,,550.0,medium,wh_main_emp_cha_balthasar_gelt_2,0.0
2220,,Lord,Chaos Lord - Deprecated,1.0,,Shielded,Lord,Cavalry,,1150.0,medium,wh_main_chs_cha_chaos_lord_12,0.0
2221,,Lord,Chaos Sorcerer Lord (Death) - Deprecated,1.0,,,Lord,Wizard,,0.0,medium,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13,0.0
2222,,Lord,Herald of Tzeentch (Tzeentch),1.0,MA,,Lord,Wizard,,1200.0,medium,wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_1,105.0
2223,,Lord,General of the Empire,1.0,,Armoured & Shielded,Lord,Cavalry,,800.0,medium,wh_main_emp_cha_general_4,0.0
2224,,Lord,Slann Mage-Priest on Lizard Platform,1.0,MA,,Lord,Wizard,,650.0,very_large,wh2_main_lzd_cha_slann_mage_priest_campaign_0,0.0
2225,,Lord,"Grand Vomitus, Prince of Buboes",1.0,MA,,Lord,Daemon Prince,,2200.0,very_large,wh3_main_dae_cha_daemon_prince_nurgle,80.0
2226,,Lord,Chaos Sorcerer Lord (Metal),1.0,,Armoured,Lord,Wizard,,1050.0,large,wh_dlc01_nor_cha_chaos_sorcerer_lord_2,0.0
2227,,Lord,Chaos Sorcerer Lord (Metal) on Chaos Steed,1.0,,Armoured,Lord,Wizard,,850.0,medium,wh_dlc01_nor_cha_chaos_sorcerer_lord_1,0.0
2228,,Lord,Chaos Sorcerer Lord (Fire) - Deprecated,1.0,,Armoured,Lord,Wizard,,0.0,large,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7,0.0
2229,,Lord,General,1.0,,Armoured & Shielded,Lord,Cavalry,,900.0,medium,wh_main_ksl_cha_general_1,0.0
2230,,Lord,Graktar,1.0,,Armoured,Lord,Axe Infantry,,1000.0,small,wh_dlc03_bst_cha_graktar_0,0.0
2231,,Lord,Alith Anar - Decoy,1.0,,,Lord,Hybrid-Weapon Infantry,,0.0,small,wh2_dlc10_hef_cha_alith_anar_summoned_0,0.0
2232,,Lord,Malus Darkblade (Tz'arkan),1.0,AP,Armoured,Lord,Sword Infantry,,1600.0,small,wh2_dlc14_def_cha_malus_darkblade_tzarkan_0,0.0
2233,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_yuri_0_3,0.0
2234,,Lord,Kairos Fateweaver,1.0,AP,,Lord,Wizard,,1400.0,very_large,wh3_main_tze_cha_kairos_fateweaver_0,90.0
2235,,Lord,Chaos Sorcerer Lord (Death) - Deprecated,1.0,,Armoured,Lord,Wizard,,0.0,large,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7,0.0
2236,,Lord,Overseer,1.0,,Armoured & Shielded,Lord,Axe Infantry,,900.0,small,wh3_dlc23_chd_cha_convoy_overseer,0.0
2237,,,,,,,,,,,,wh3_survival_sla_cha_daemon_prince_of_slaanesh,
2238,,Lord,Volkmar the Grim,1.0,MA,,Lord,Cavalry,,950.0,medium,wh_dlc04_emp_cha_volkmar_the_grim_2,0.0
2239,,Lord,Herald of Tzeentch (Tzeentch),1.0,MA,,Lord,Wizard,,800.0,small,wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_0,0.0
2240,,Lord,Herald of Khorne,1.0,AP,Armoured,Lord,Melee Specialist,,1250.0,medium,wh3_main_pro_kho_cha_herald_of_khorne_1,0.0
2241,,Lord,Herald of Khorne,1.0,AP,,Lord,Melee Specialist,,900.0,small,wh3_main_pro_kho_cha_herald_of_khorne_0,0.0
2242,,Lord,Chaos Sorcerer Lord (Fire) - Deprecated,1.0,AP,Armoured,Lord,Wizard,,0.0,large,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8,0.0
2243,,Lord,Prophetess (Heavens),1.0,,,Lord,Wizard,,600.0,medium,wh_dlc07_brt_cha_prophetess_heavens_1,0.0
2244,,Lord,Chaos Sorcerer Lord (Fire) - Deprecated,1.0,AP,Armoured,Lord,Wizard,,0.0,large,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8,0.0
2245,,Lord,Prince Yuri,1.0,AP,Armoured,Lord,Cavalry,,1250.0,medium,wh3_main_pro_ksl_cha_yuri_5,0.0
2246,,,,,,,,,,,,wh3_survival_dae_cha_be_lakor_02,
2247,,Lord,Deathmaster Snikch (Tz'arkan),1.0,AP,,Lord,Triple Sword Infantry,,1050.0,small,wh2_dlc14_skv_cha_deathmaster_snikch_tzarkan_0,0.0
2248,,Lord,Exalted Keeper of Secrets (Slaanesh),1.0,AP & AL,Shielded,Lord,Wizard,,2100.0,very_large,wh3_survival_sla_cha_exalted_keeper_of_secrets_slaanesh,0.0
2249,,,,,,,,,,,,wh3_survival_dae_cha_be_lakor_01,
2250,,Lord,Slavin Kurnz,1.0,AP,,Lord,War Mammoth,,2300.0,very_large,wh3_main_pro_ksl_cha_slavin_0,0.0
2251,,Lord,Night Goblin Warboss,1.0,,Shielded,Lord,Sword Infantry,,550.0,large,wh2_dlc15_grn_cha_night_goblin_warboss_0_big,0.0
2252,,Lord,Chaos Sorcerer Lord (Death) - Deprecated,1.0,AP,Armoured,Lord,Wizard,,0.0,large,wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8,0.0
2253,,Lord,Exalted Bloodthirster,1.0,AP,Armoured,Lord,Flying Monster,,2500.0,very_large,wh3_survival_kho_cha_exalted_bloodthirster_0,95.0
2254,,Lord,Exalted Bloodthirster,1.0,AP,Armoured,Lord,Flying Monster,,2500.0,very_large,wh3_survival_kho_cha_exalted_bloodthirster,95.0
2255,,Lord,General on Barded Warhorse,1.0,,Armoured & Shielded,Lord,Cavalry,,1000.0,medium,wh_main_ksl_cha_general_2,0.0
2256,,Lord,Malus Darkblade (Tz'arkan),1.0,AP,Armoured,Lord,Cavalry,,1950.0,medium,wh2_dlc14_def_cha_malus_darkblade_tzarkan_1,0.0
2257,,Lord,"Yuan Bo, the Jade Dragon",1.0,AP,Armoured,Lord,Wizard,,1800.0,very_large,wh3_dlc24_cth_cha_yuan_bo_dragon,80.0
2258,,Lord,Skollden,1.0,,,Lord,Sword Infantry,,1000.0,small,wh3_main_pro_ksl_cha_sergi_0,0.0
2259,,Lord,Alith Anar - Decoy,1.0,AP,,Lord,Hybrid-Weapon Infantry,,0.0,small,wh2_dlc10_hef_cha_alith_anar_summoned_1,0.0
2260,,Lord,Exalted Great Unclean One (Nurgle),1.0,AP,,Lord,Wizard,,2300.0,very_large,wh3_survival_nur_cha_exalted_great_unclean_one_nurgle,0.0
2261,,Lord,Prince Yuri,1.0,AP,Armoured,Lord,Cavalry,,1250.0,medium,wh3_main_pro_ksl_cha_yuri_5_brazen_altar,0.0
2262,,Lord,Chaos Sorcerer Lord (Fire) - Deprecated,1.0,,Armoured,Lord,Wizard,,0.0,large,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7,0.0
2263,,Lord,Lord Magistrate,1.0,,,Lord,Sword Infantry,,400.0,small,wh3_main_cth_cha_lord_caravan_master,0.0
2264,,Lord,"Zhao Ming, the Iron Dragon",1.0,AP,Armoured,Lord,Wizard,,1600.0,very_large,wh3_main_cth_cha_iron_dragon_1,80.0
2265,,Lord,Herald of Tzeentch (Tzeentch),1.0,AP,,Lord,Wizard,,1500.0,medium,wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2,85.0
2266,,Lord,Dreadlord (Sword & Crossbow),1.0,AP,Armoured,Lord,Hybrid-Weapon Infantry,,1000.0,small,wh2_main_def_cha_dreadlord_0_black_ark,0.0
2267,,Lord,Karl Franz,1.0,AP,Armoured,Lord,Cavalry,,1300.0,medium,wh_main_emp_cha_karl_franz_3,0.0
2268,,Lord,Chaos Sorcerer Lord (Fire) - Deprecated,1.0,,,Lord,Wizard,,0.0,medium,wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13,0.0
2269,,Lord,Prince Yuri,1.0,AP,Armoured,Lord,Cavalry,,1250.0,medium,wh3_main_pro_ksl_cha_yuri_5_howling_citadel,0.0
2270,,Lord,"Zarrivyk, Feathered-Prince",1.0,MA,,Lord,Daemon Prince,,2200.0,very_large,wh3_main_dae_cha_daemon_prince_tzeentch,80.0
2271,,Lord,Chaos Lord - Deprecated,1.0,AP,Armoured & Shielded,Lord,Chariot,,1350.0,large,wh_dlc01_chs_cha_chaos_lord_9,0.0
2272,,Lord,Tiktaq'to,1.0,AP,,Lord,Sword Infantry,,700.0,small,wh2_dlc12_lzd_cha_tiktaqto_0,0.0
2273,,Lord,Boyar,1.0,AP,Armoured,Lord,Cavalry,,1250.0,medium,wh3_main_pro_ksl_cha_boyar_2,0.0
2274,,Lord,Exalted Lord of Change (Tzeentch),1.0,AP,,Lord,Wizard,,2000.0,very_large,wh3_survival_tze_cha_exalted_lord_of_change_tzeentch,90.0
2275,,Lord,Malus Darkblade (Tz'arkan),1.0,AP,Armoured,Lord,Sword Infantry,,1600.0,small,wh2_dlc14_def_cha_malus_darkblade_tzarkan_0_final_battle,0.0
2276,,Lord,Chaos Sorcerer Lord (Metal) - Deprecated,1.0,,,Lord,Wizard,,0.0,medium,wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13,0.0
2277,,Lord,"Red Ulgor, Prince of Slaughter",1.0,MA,,Lord,Daemon Prince,,2200.0,very_large,wh3_main_dae_cha_daemon_prince_khorne,80.0
2278,,Lord,Herald of Khorne,1.0,AP,Armoured,Lord,Melee Specialist,,1700.0,very_large,wh3_main_pro_kho_cha_herald_of_khorne_2,0.0
2279,,Lord,Malus Darkblade on Spite,1.0,AP,Armoured,Lord,Cavalry,,1950.0,medium,wh2_dlc14_def_cha_malus_darkblade_1,0.0
2280,,Lord,Exalted Great Unclean One (Nurgle),1.0,AP,,Lord,Wizard,,2300.0,very_large,wh3_survival_nur_cha_exalted_great_unclean_one_nurgle_0,0.0
2281,,,,,,,,,,,,wh3_survival_kho_cha_daemon_prince_of_khorne,
2282,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_yuri_0,0.0
2283,,,,,,,,,,,,wh3_survival_tze_cha_daemon_prince_of_tzeentch,
2284,,Lord,Boyar,1.0,AI,Armoured,Lord,Cavalry,,950.0,medium,wh3_main_pro_ksl_cha_boyar_1,0.0
2285,,Lord,Boyar,1.0,,Armoured & Shielded,Lord,Sword Infantry,,750.0,small,wh3_prologue_test_general,0.0
2286,,Lord,Prophetess (Beasts),1.0,,,Lord,Wizard,,600.0,medium,wh_dlc07_brt_cha_prophetess_beasts_1,0.0
2287,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_yuri_0_1,0.0
2288,,Lord,Prophetess (Life),1.0,,,Lord,Wizard,,600.0,medium,wh_dlc07_brt_cha_prophetess_1,0.0
2289,,Lord,General,1.0,,Armoured & Shielded,Lord,Sword Infantry,,800.0,small,wh_main_ksl_cha_general_0,0.0
2290,,Lord,Boyar,1.0,AI,Armoured,Lord,Axe Infantry,,750.0,small,wh3_main_pro_ksl_cha_boyar_0,0.0
2291,,Lord,Grimgor Ironhide,1.0,AP,Armoured,Lord,Great Axe Infantry,,1400.0,small,wh3_dlc24_grn_cha_grimgor_ironhide_quest_battle,0.0
2292,,Lord,Chaos Sorcerer Lord (Metal),1.0,,Armoured,Lord,Wizard,,750.0,small,wh_dlc01_nor_cha_chaos_sorcerer_lord_0,0.0
2293,,Lord,Prince Yuri,1.0,AI,Armoured,Lord,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_yuri_3,0.0
2294,,Hero,Amber Wizard,1.0,,,Hero,Wizard,,450.0,medium,wh_dlc03_emp_cha_wizard_beasts_1,0.0
2295,,Hero,Wight King,1.0,AI,Armoured & Shielded,Hero,Melee Specialist,,700.0,medium,wh_main_vmp_cha_wight_king_1,0.0
2296,,Hero,Frost Maiden (Ice),1.0,AP,Armoured,Hero,Wizard,,850.0,medium,wh3_main_pro_ksl_cha_frost_maiden_ice_2,0.0
2297,,Hero,Bloodreaper,1.0,AP,Armoured,Hero,Melee Specialist,,1150.0,medium,wh3_main_pro_kho_cha_bloodreaper_1,0.0
2298,,Hero,Bloodreaper,1.0,AP,Armoured,Hero,Melee Specialist,,1600.0,very_large,wh3_main_pro_kho_cha_bloodreaper_2,0.0
2299,,Hero,Patriarch,1.0,AP,Armoured,Hero,Patriarch,,850.0,medium,wh3_main_pro_ksl_cha_patriarch_2,0.0
2300,,Hero,Bloodreaper,1.0,AP,Armoured,Hero,Melee Specialist,,1600.0,very_large,wh3_survival_kho_cha_bloodreaper,0.0
2301,,Hero,Chaos Sorcerer (Metal) on Chaos Steed,1.0,,Armoured,Hero,Wizard,,550.0,medium,wh_main_nor_cha_chaos_sorcerer_1,0.0
2302,,Hero,Krell,1.0,AP & AL,Armoured,Hero,Melee Specialist,,267.0,small,wh_pro03_vmp_cha_krell_campaign_0,0.0
2303,,Hero,Damsel (Life),1.0,,,Hero,Wizard,,450.0,medium,wh_dlc07_brt_cha_damsel_life_1,0.0
2304,,Hero,Warrior Priest,1.0,MA,Armoured,Hero,Support Specialist,,550.0,medium,wh_main_emp_cha_warrior_priest_1,0.0
2305,,Hero,Plagueridden (Death),1.0,AP,,Hero,Wizard,,1500.0,medium,wh3_survival_nur_cha_plagueridden_death,90.0
2306,,Hero,Captain on Barded Warhorse,1.0,,Armoured & Shielded,Hero,Melee Specialist,,1000.0,medium,wh_main_ksl_cha_captain_2,0.0
2307,,Hero,Chaos Sorcerer (Fire),1.0,AP,Armoured,Hero,Wizard,,0.0,large,wh_dlc01_chs_cha_chaos_sorcerer_fire_8,0.0
2308,,Hero,Ancestor Spirit,1.0,AP,Shielded,Hero,Melee Specialist,,0.0,small,wh2_dlc10_dwf_cha_thane_ghost_summoned_0,0.0
2309,,Hero,Gerik,1.0,AI,Armoured,Hero,Axe Infantry,,1000.0,small,wh3_main_pro_ksl_cha_gerik_0,0.0
2310,,Hero,Captain,1.0,,Armoured & Shielded,Hero,Melee Specialist,,900.0,medium,wh_main_ksl_cha_captain_1,0.0
2311,,Hero,Celestial Wizard,1.0,,,Hero,Wizard,,450.0,medium,wh_main_emp_cha_wizard_heavens_1,0.0
2312,,Hero,Grey Wizard,1.0,,,Hero,Wizard,,450.0,medium,wh_dlc05_emp_cha_wizard_shadows_1,0.0
2313,,Hero,Light Wizard,1.0,,,Hero,Wizard,,450.0,medium,wh_main_emp_cha_wizard_light_1,0.0
2314,,Hero,Iridescent Horror (Metal),1.0,AP,,Hero,Wizard,,1400.0,medium,wh3_survival_tze_cha_iridescent_horror_metal,85.0
