unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
wh_dlc05_wef_cav_glade_riders_1_qb		-1	missile_cavalry	1	False	wh_dlc05_wef_cav_glade_riders_1_qb	120	0	700	wh_main_shp_transport	1	1	120	700	175	heavy		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_cavalry_bow	2	False	emp_reiksguard		False		250	575	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Wildrider	0	True	False	0	False	False		0	True	1	False
wh_dlc05_wef_cav_hawk_riders_0		-1	missile_cavalry	1	False	wh_dlc05_wef_cav_hawk_riders_0	48	0	1000	wh_main_shp_transport	1	1	24	1000	250	heavy		0	True	wh_dlc05_vo_culture_Wood_Elves	wh_dlc05_wef_hawk_riders	3	False	wef_hawk_riders		False	composite_scene\porthole\hawk_rider_porthole_01.csc	250	750	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Wildrider	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_cav_sisters_thorn_0		-1	missile_cavalry	2	False	wh_dlc05_wef_cav_sisters_thorn_0	120	0	1200	wh_main_shp_transport	1	1	1	1200	300	heavy		0	True	wh_dlc05_vo_culture_Wood_Elves	wh_dlc05_wef_sisters_thorn	3	False	wef_wild_riders		False		170	680	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_cav_wild_riders_0		-1	melee_cavalry	1	False	wh_dlc05_wef_cav_wild_riders_0	120	0	1000	wh_main_shp_transport	1	1	60	1000	250	heavy		0	True	wh_dlc05_vo_culture_Wood_Elves	wh_dlc05_wef_wild_riders	3	False	wef_wild_riders		False		1000	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Wildrider	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_cav_wild_riders_1	wh_dlc05_wef_armoury_2	-1	melee_cavalry	1	False	wh_dlc05_wef_cav_wild_riders_1	120	0	1100	wh_main_shp_transport	1	1	60	1100	275	heavy		0	True	wh_dlc05_vo_culture_Wood_Elves	wh_dlc05_wef_wild_riders	3	False	wef_wild_riders		False		1100	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Wildrider	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_deepwood_scouts_0		-1	missile_infantry	1	False	wh_dlc05_wef_inf_deepwood_scouts_0	160	0	700	wh_main_shp_transport	1	1	60	700	175	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	2	False	wef_infantry_15_degrees		False		150	550	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_deepwood_scouts_1	wh_dlc05_wef_armoury_1	-1	missile_infantry	1	False	wh_dlc05_wef_inf_deepwood_scouts_1	160	0	875	wh_main_shp_transport	1	1	60	875	218	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	2	False	wef_infantry_30_degrees		False		150	725	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_deepwood_scouts_1_qb		-1	missile_infantry	1	False	wh_dlc05_wef_inf_deepwood_scouts_1_qb	160	0	900	wh_main_shp_transport	1	1	60	900	225	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	2	False	wef_infantry_30_degrees		False		180	720	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	0	False	False		0	True	1	False
wh_dlc05_wef_inf_dryads_0		-1	melee_infantry	1	False	wh_dlc05_wef_inf_dryads_0	200	0	550	wh_main_shp_transport	1	1	140	550	138	medium		0	True	wh_dlc05_vo_culture_Dryad	wh_dlc05_wef_dryad	2	False	wef_dryad		False		500	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_eternal_guard_0		-1	melee_infantry	1	False	wh_dlc05_wef_inf_eternal_guard_0	200	0	475	wh_main_shp_transport	1	1	140	475	119	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	infantry_spear	1	False	wef_infantry_15_degrees		False		475	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_eternal_guard_1	wh_dlc05_wef_armoury_1	-1	melee_infantry	1	False	wh_dlc05_wef_inf_eternal_guard_1	200	0	550	wh_main_shp_transport	1	1	140	550	138	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	infantry_spear	2	False	wef_infantry_30_degrees		False		550	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_eternal_guard_1_qb		-1	melee_infantry	1	False	wh_dlc05_wef_inf_eternal_guard_1_qb	200	0	550	wh_main_shp_transport	1	1	140	550	138	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	infantry_spear	2	False	wef_infantry_30_degrees		False		550	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	0	False	False		0	True	1	False
wh_dlc05_wef_inf_glade_guard_0		-1	missile_infantry	1	False	wh_dlc05_wef_inf_glade_guard_0	180	0	500	wh_main_shp_transport	1	1	120	500	125	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	2	False	wef_infantry_15_degrees		False		100	400	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_glade_guard_1	wh_dlc05_wef_armoury_1	-1	missile_infantry	1	False	wh_dlc05_wef_inf_glade_guard_1	180	0	650	wh_main_shp_transport	1	1	120	650	163	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	2	False	wef_infantry_45_degrees		False		130	520	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_glade_guard_1_qb		-1	missile_infantry	1	False	wh_dlc05_wef_inf_glade_guard_1_qb	180	0	650	wh_main_shp_transport	1	1	120	650	163	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	2	False	wef_infantry_45_degrees		False		130	520	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	0	False	False		0	True	1	False
wh_dlc05_wef_inf_glade_guard_2		-1	missile_infantry	1	False	wh_dlc05_wef_inf_glade_guard_2	180	0	600	wh_main_shp_transport	1	1	120	600	150	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	2	False	wef_infantry_45_degrees		False		120	480	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_wardancers_0		-1	melee_infantry	1	False	wh_dlc05_wef_inf_wardancers_0	200	0	750	wh_main_shp_transport	1	1	100	750	200	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	wh2_main_infantry_dual_swords	2	False	emp_soldier_15_degrees		False		800	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_wardancers_1		-1	melee_infantry	1	False	wh_dlc05_wef_inf_wardancers_1	200	0	850	wh_main_shp_transport	1	1	100	850	212	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	infantry_spear	2	False	emp_soldier_30_degrees		False		450	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_waywatchers_0		-1	missile_infantry	2	False	wh_dlc05_wef_inf_waywatchers_0	120	0	1150	wh_main_shp_transport	1	1	120	1150	287	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	missile_infantry_bow	3	False	wef_infantry_45_degrees		False		200	950	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_inf_wildwood_rangers_0		-1	melee_infantry	1	False	wh_dlc05_wef_inf_wildwood_rangers_0	200	0	900	wh_main_shp_transport	1	1	120	900	225	medium		0	True	wh_dlc05_vo_culture_Wood_Elves	wh_dlc05_wef_glaive_infantry	2	False	wef_infantry_30_degrees		False		900	0	False	vo_culture_None	False	wh_dlc05_vo_actor_Wood_Elves_Male_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc05_wef_mon_treekin_0		-1	monstrous_infantry	1	False	wh_dlc05_wef_mon_treekin_0	32	0	900	wh_main_shp_transport	1	1	16	900	225	heavy		0	True	wh_dlc05_vo_culture_Treekin	monstrous_infantry	2	False	wef_tree_kin		False		900	0	True	vo_culture_None	False	wh_main_vo_actor_default	0	False	False	6	False	False		0	True	1	False
wh_dlc06_chs_cav_marauder_horsemasters_0		-1	missile_cavalry	1	False	wh_dlc06_chs_cav_marauder_horsemasters_0	120	0	800	wh_main_shp_transport	1	1	60	750	188	medium		0	True	wh_main_vo_culture_Chaos	missile_cavalry_javelin	2	False	chs_cavalry		False		330	420	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Marauder	0	True	False	5	False	False		0	True	1	False
wh_dlc06_chs_inf_aspiring_champions_0		-1	melee_infantry	1	False	wh_dlc06_chs_inf_aspiring_champions_0	32	0	1100	wh_main_shp_transport	1	1	80	1100	275	heavy		0	True	wh_main_vo_culture_Chaos	infantry_sword	3	False	chaos_warrior_30_degrees		False		1100	0	False	vo_culture_None	False	wh_main_vo_actor_Chaos_Infantry	0	True	False	0	False	False		0	True	1	False
wh_dlc06_dwf_art_bolt_thrower_0		-1	warmachine	1	False	wh_dlc06_dwf_art_bolt_thrower_0	112	0	700	wh_main_shp_transport	1	1	5	700	175	very_heavy		0	True	wh_main_vo_culture_Dwarf	wh_dlc06_bolt_thrower	2	False	dwf_warrior_15_degrees		False		50	650	True	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc06_dwf_art_gob_lobber_0		1	warmachine	1	False	wh_dlc06_dwf_art_gob_lobber_0	64	1	900	wh_main_shp_transport	1	1	32	900	225	very_heavy		0	True	wh_main_vo_culture_Dwarf	catapult	2	False	dwf_warrior_15_degrees		False		90	810	True	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_bugmans_rangers_0		-1	missile_infantry	1	False	wh_dlc06_dwf_inf_bugmans_rangers_0	160	0	800	wh_main_shp_transport	1	1	80	800	200	heavy		0	True	wh_main_vo_culture_Dwarf	missile_infantry_bow_dwf	2	False	dwf_warrior_15_degrees		False		300	500	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc06_dwf_inf_dragonback_slayers_0		1	melee_infantry	2	False	wh_dlc06_dwf_inf_dragonback_slayers_0	160	1	1200	wh_main_shp_transport	1	1	80	1150	300	light		0	True	wh_main_vo_culture_Dwarf	infantry_axe_dual	3	False	dwf_warrior_30_degrees		False		1200	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Unique	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_ekrund_miners_0		1	melee_infantry	1	False	wh_dlc06_dwf_inf_ekrund_miners_0	200	1	600	wh_main_shp_transport	1	1	100	600	150	heavy		0	True	wh_main_vo_culture_Dwarf	infantry_pickaxe	2	False	dwf_warrior_30_degrees		False		500	100	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0		1	melee_infantry	2	False	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	240	1	1650	wh_main_shp_transport	1	1	120	1650	413	very_heavy		0	True	wh_main_vo_culture_Dwarf	infantry_axe	4	False	dwf_warrior_15_degrees		False		1550	100	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_norgrimlings_irondrakes_0		1	missile_infantry	2	False	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	56	1	1050	wh_main_shp_transport	1	1	28	1050	263	very_heavy		0	True	wh_main_vo_culture_Dwarf	dwf_irondrakes	3	False	dwf_warrior_15_degrees		False		105	945	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_old_grumblers_0		1	melee_infantry	2	False	wh_dlc06_dwf_inf_old_grumblers_0	200	1	1000	wh_main_shp_transport	1	1	100	1000	250	heavy		0	True	wh_main_vo_culture_Dwarf	infantry_axe_great	3	False	dwf_warrior_15_degrees		False		1000	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_peak_gate_guard_0		1	melee_infantry	2	False	wh_dlc06_dwf_inf_peak_gate_guard_0	200	1	1550	wh_main_shp_transport	1	1	100	1550	388	heavy		0	True	wh_main_vo_culture_Dwarf	infantry_hammer_great	4	False	dwf_warrior_45_degrees		False		1550	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_rangers_0		-1	missile_infantry	1	False	wh_dlc06_dwf_inf_rangers_0	160	0	525	wh_main_shp_transport	1	1	80	525	131	heavy		0	True	wh_main_vo_culture_Dwarf	missile_infantry_bow_dwf	2	False	dwf_warrior_15_degrees		False		125	400	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc06_dwf_inf_rangers_1		-1	missile_infantry	1	False	wh_dlc06_dwf_inf_rangers_1	160	0	600	wh_main_shp_transport	1	1	80	600	150	heavy		0	True	wh_main_vo_culture_Dwarf	infantry_axe_throwing	2	False	dwf_warrior_15_degrees		False		195	455	False	vo_culture_None	False	wh_main_vo_actor_Dwarf_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc06_dwf_inf_ulthars_raiders_0		1	missile_infantry	1	False	wh_dlc06_dwf_inf_ulthars_raiders_0	160	1	750	wh_main_shp_transport	1	1	80	750	188	heavy		0	True	wh_main_vo_culture_Dwarf	infantry_axe_throwing	2	False	dwf_warrior_15_degrees		False		250	500	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_inf_warriors_dragonfire_pass_0		1	melee_infantry	1	False	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	200	1	700	wh_main_shp_transport	1	1	100	700	175	heavy		0	True	wh_main_vo_culture_Dwarf	infantry_axe	2	False	dwf_warrior_30_degrees		False		700	0	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_dwf_veh_skyhammer_0		1	warmachine	2	False	wh_dlc06_dwf_veh_skyhammer_0	8	1	1400	wh_main_shp_transport	1	1	1	1400	350	heavy		0	True	wh_main_vo_culture_Dwarf	dwf_gyrocopter	3	True	dwf_gyrobomber		False		140	1260	False	vo_culture_None	True	wh_main_vo_actor_Dwarf_Unique	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_art_hammer_of_gork_0		1	warmachine	1	False	wh_dlc06_grn_art_hammer_of_gork_0	88	1	800	wh_main_shp_transport	1	1	44	800	200	heavy		0	True	wh_main_vo_culture_Goblin	catapult	2	False	grn_goblin_15_degrees		False		70	700	True	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_cav_broken_tusks_mob_0		1	melee_cavalry	2	False	wh_dlc06_grn_cav_broken_tusks_mob_0	120	1	1050	wh_main_shp_transport	1	1	60	1050	263	heavy		0	True	wh_main_vo_culture_Orc	shock_cavalry_boar	3	False	grn_orc_boar_rider		False		1300	0	False	vo_culture_None	True	wh_main_vo_actor_Orc_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_cav_deff_creepers_0		1	missile_cavalry	1	False	wh_dlc06_grn_cav_deff_creepers_0	120	1	625	wh_main_shp_transport	1	1	60	625	156	medium		0	True	wh_main_vo_culture_Goblin	missile_cavalry_bow_spider	2	False	grn_goblin_spider_rider		False		150	475	False	vo_culture_None	True	wh_main_vo_actor_Goblin_SpiderRider	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_cav_durkits_squigs_0		1	melee_cavalry	1	False	wh_dlc06_grn_cav_durkits_squigs_0	120	1	750	wh_main_shp_transport	1	1	60	750	188	medium		0	True	wh_main_vo_culture_Goblin	wh_dlc06_grn_squig_sword	2	False	grn_squig_hopper		False		750	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_cav_mogrubbs_marauders_0		1	missile_cavalry	1	False	wh_dlc06_grn_cav_mogrubbs_marauders_0	160	1	600	wh_main_shp_transport	1	1	80	600	150	light		0	True	wh_main_vo_culture_Goblin	missile_cavalry_bow_wolf	2	False	grn_goblin_wolf_rider		False		150	475	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_cav_moon_howlers_0		1	melee_cavalry	1	False	wh_dlc06_grn_cav_moon_howlers_0	160	1	425	wh_main_shp_transport	1	1	80	425	106	light		0	True	wh_main_vo_culture_Goblin	cavalry_wolf	2	False	grn_goblin_wolf_rider		False		450	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_cav_squig_hoppers_0		-1	melee_cavalry	1	False	wh_dlc06_grn_cav_squig_hoppers_0	120	0	650	wh_main_shp_transport	1	1	60	650	163	medium		0	True	wh_main_vo_culture_Goblin	wh_dlc06_grn_squig_sword	2	False	grn_squig_hopper		False		650	0	False	vo_culture_None	False	wh_main_vo_actor_Goblin_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc06_grn_cav_teef_robbers_0		1	chariot	1	False	wh_dlc06_grn_cav_teef_robbers_0	72	1	650	wh_main_shp_transport	1	1	24	650	163	heavy		0	True	wh_main_vo_culture_Goblin	missile_chariot	2	True	grn_wolf_chariot		False	composite_scene\porthole\goblin_wolf_chariot_bows_porthole_01.csc	104	416	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_inf_da_eight_peaks_loonies_0		1	melee_infantry	1	False	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	320	1	725	wh_main_shp_transport	1	1	160	725	181	light		0	True	wh_main_vo_culture_Goblin	infantry_sword_grn	2	False	grn_goblin_45_degrees		False		725	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_inf_da_rusty_arrers_0		1	missile_infantry	1	False	wh_dlc06_grn_inf_da_rusty_arrers_0	240	1	600	wh_main_shp_transport	1	1	120	600	150	light		0	True	wh_main_vo_culture_Goblin	missile_infantry_bow_grn	2	False	grn_goblin_45_degrees		False		60	540	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_inf_da_warlords_boyz_0		1	melee_infantry	1	False	wh_dlc06_grn_inf_da_warlords_boyz_0	320	1	550	wh_main_shp_transport	1	1	160	550	138	light		0	True	wh_main_vo_culture_Goblin	infantry_sword_grn	2	False	grn_goblin_45_degrees		False		550	0	False	vo_culture_None	True	wh_main_vo_actor_Goblin_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_inf_krimson_killerz_0		1	melee_infantry	2	False	wh_dlc06_grn_inf_krimson_killerz_0	160	1	1350	wh_main_shp_transport	1	1	100	1350	337	heavy		0	True	wh_main_vo_culture_Orc	infantry_axe_dual	3	False	grn_orc_0_degrees		False		1350	0	False	vo_culture_None	True	wh_main_vo_actor_Orc_Infantry	0	True	False	1	False	False		0	True	1	True
wh_dlc06_grn_inf_nasty_skulkers_0		-1	melee_infantry	1	False	wh_dlc06_grn_inf_nasty_skulkers_0	320	0	500	wh_main_shp_transport	1	1	120	500	125	light		0	True	wh_main_vo_culture_Goblin	wh_dlc06_grn_nasty_skulker	2	False	grn_goblin_45_degrees		False		500	0	False	vo_culture_None	False	wh_main_vo_actor_Goblin_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc06_grn_inf_squig_herd_0		-1	melee_infantry	1	False	wh_dlc06_grn_inf_squig_herd_0	80	0	400	wh_main_shp_transport	1	1	40	300	75	light		0	True	wh_dlc06_vo_culture_Squig	wh_dlc06_grn_squig	1	False	grn_squig_herd		False		400	0	False	vo_culture_None	False	wh_main_vo_actor_group_sound	0	False	False	6	False	False		0	True	1	False
wh_dlc06_grn_mon_spider_hatchlings_0		-1	melee_infantry	1	False	wh_dlc06_grn_mon_spider_hatchlings_0	120	0	250	wh_main_shp_transport	1	1	60	250	60	medium		0	True	wh_main_vo_culture_Spider_Small	grn_spider_hatchling	1	False	grn_goblin_spider_rider		False		250	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	0	False	False		0	True	1	False
wh_dlc06_grn_mon_spider_hatchlings_0_summoned		-1	melee_infantry	1	False	wh_dlc06_grn_mon_spider_hatchlings_0_summoned	120	0	0	wh_main_shp_transport	1	1	60	0	0	medium		0	True	wh_main_vo_culture_Spider_Small	grn_spider_hatchling	1	False	grn_goblin_spider_rider		False		225	0	False	vo_culture_None	False	wh_main_vo_actor_default	0	False	True	0	False	False		0	True	1	False
wh_dlc07_brt_art_blessed_field_trebuchet_0		-1	warmachine	1	False	wh_dlc07_brt_art_blessed_field_trebuchet_0	88	0	850	wh_main_shp_transport	1	1	44	850	213	very_heavy		0	True	wh_main_vo_culture_Bretonnian	catapult	2	False	emp_soldier_15_degrees		False		90	810	True	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_cav_grail_guardians_0		-1	melee_cavalry	2	False	wh_dlc07_brt_cav_grail_guardians_0	64	0	1900	wh_main_shp_transport	1	1	32	1900	475	very_heavy		0	True	wh_main_vo_culture_Bretonnian	cavalry	4	False	emp_reiksguard		False		1900	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Knight	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_cav_knights_errant_0		-1	melee_cavalry	1	False	wh_dlc07_brt_cav_knights_errant_0	120	0	700	wh_main_shp_transport	1	1	60	700	175	very_heavy		0	True	wh_main_vo_culture_Bretonnian	shock_cavalry	2	False	emp_reiksguard		False		700	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Knight	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_cav_questing_knights_0		-1	melee_cavalry	2	False	wh_dlc07_brt_cav_questing_knights_0	120	0	1100	wh_main_shp_transport	1	1	60	1100	275	very_heavy		0	True	wh_main_vo_culture_Bretonnian	cavalry	3	False	emp_reiksguard		False		1100	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Knight	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_cav_royal_hippogryph_knights_0		-1	monstrous_cavalry	3	False	wh_dlc07_brt_cav_royal_hippogryph_knights_0	24	0	2200	wh_main_shp_transport	1	1	12	2200	550	very_heavy		0	True	wh_main_vo_culture_Bretonnian	flying_monstrous_cavalry	5	False	emp_reiksguard		False	composite_scene/porthole/hippogryph_knights_porthole_01.csc	2200	0	True	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Knight	0	True	True	2	False	False		0	True	1	False
wh_dlc07_brt_cav_royal_pegasus_knights_0		-1	monstrous_cavalry	2	False	wh_dlc07_brt_cav_royal_pegasus_knights_0	48	0	1600	wh_main_shp_transport	1	1	24	1600	400	very_heavy		0	True	wh_main_vo_culture_Bretonnian	cavalry_flying_rare	4	False	emp_reiksguard		False	composite_scene/porthole/pegasus_riders_porthole_01.csc	1600	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Knight	0	True	False	3	False	False		0	True	1	False
wh_dlc07_brt_inf_battle_pilgrims_0		-1	melee_infantry	1	False	wh_dlc07_brt_inf_battle_pilgrims_0	240	0	600	wh_main_shp_transport	1	1	120	600	150	medium		0	True	wh_main_vo_culture_Bretonnian	infantry_sword	2	False	emp_soldier_15_degrees		False		600	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_inf_foot_squires_0		-1	melee_infantry	1	False	wh_dlc07_brt_inf_foot_squires_0	240	0	750	wh_main_shp_transport	1	1	120	750	188	medium		0	True	wh_main_vo_culture_Bretonnian	infantry_sword_great	2	False	emp_soldier_15_degrees		False		750	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_inf_men_at_arms_1		-1	melee_infantry	1	False	wh_dlc07_brt_inf_men_at_arms_1	240	0	250	wh_main_shp_transport	1	1	120	250	63	medium		0	True	wh_main_vo_culture_Bretonnian	infantry_sword	1	False	emp_soldier_15_degrees		False		250	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_inf_men_at_arms_2		-1	melee_infantry	1	False	wh_dlc07_brt_inf_men_at_arms_2	240	0	300	wh_main_shp_transport	1	1	120	300	81	medium		0	True	wh_main_vo_culture_Bretonnian	infantry_sword	1	False	emp_soldier_15_degrees		False		325	0	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_inf_peasant_bowmen_1		-1	missile_infantry	1	False	wh_dlc07_brt_inf_peasant_bowmen_1	180	0	450	wh_main_shp_transport	1	1	120	450	113	light		0	True	wh_main_vo_culture_Bretonnian	missile_infantry_bow	1	False	emp_soldier_30_degrees		False		45	405	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	6	False	False		0	True	1	False
wh_dlc07_brt_inf_peasant_bowmen_2		-1	missile_infantry	1	False	wh_dlc07_brt_inf_peasant_bowmen_2	180	0	450	wh_main_shp_transport	1	1	120	450	113	light		0	True	wh_main_vo_culture_Bretonnian	missile_infantry_bow	1	False	emp_soldier_30_degrees		False		45	405	False	vo_culture_None	False	wh_main_vo_actor_Bretonnian_Infantry	0	True	False	6	False	False		0	True	1	False
