key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
wh_dlc05_emp_cha_wizard_life_0	10	wh2_main_leather_20	2100	inf_ranged	15	com	wh_dlc05_unit_long_text_emp_jade_wizard	hu1_empire_staff_and_sword	wh_main_infantry_standard_wizard_blood_dismembers	25	30	55	6824		0	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_jade_wizard	wh_main_infantry	trained			True	40	1500	wh_dlc05_emp_cha_wizard_life_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_emp_cha_wizard_life_1	10	wh2_main_leather_20	2100	cavalry	35	com	wh_dlc05_unit_long_text_emp_jade_wizard	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	7664	wh_main_emp_mnt_warhorse_360	1	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_jade_wizard	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_emp_cha_wizard_life_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_emp_cha_wizard_life_2	10	wh2_main_plate_50	2100	cavalry	35	com	wh_dlc05_unit_long_text_emp_jade_wizard	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	7664	wh_main_emp_mnt_warhorse_barded_hero	1	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_jade_wizard	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_emp_cha_wizard_life_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_emp_cha_wizard_life_3	10	wh2_main_plate_50	2100	cavalry	35	com	wh_dlc05_unit_long_text_emp_jade_wizard	hu1_empire_hr1_pegasus_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	8000	wh_main_emp_mnt_pegasus	1	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_jade_wizard	wh_main_monstrous_cavalry	trained			True	40	1500	wh_dlc05_emp_cha_wizard_life_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh_dlc05_emp_cha_wizard_shadows_0	10	wh2_main_leather_20	2100	inf_ranged	15	com	wh_dlc05_unit_long_text_emp_grey_wizard	hu1_empire_staff_and_sword	wh_main_infantry_standard_wizard_blood_dismembers	25	30	55	6824		0	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_grey_wizard	wh_main_infantry	trained			True	40	1500	wh_dlc05_emp_cha_wizard_shadows_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	small	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_emp_cha_wizard_shadows_1	10	wh2_main_leather_20	2100	cavalry	35	com	wh_dlc05_unit_long_text_emp_grey_wizard	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	7664	wh_main_emp_mnt_warhorse_360	1	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_grey_wizard	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_emp_cha_wizard_shadows_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_emp_cha_wizard_shadows_2	10	wh2_main_plate_50	2100	cavalry	35	com	wh_dlc05_unit_long_text_emp_grey_wizard	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	7664	wh_main_emp_mnt_warhorse_barded_hero	1	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_grey_wizard	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_emp_cha_wizard_shadows_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_emp_cha_wizard_shadows_3	10	wh2_main_plate_50	2100	cavalry	35	com	wh_dlc05_unit_long_text_emp_grey_wizard	hu1_empire_hr1_pegasus_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	8000	wh_main_emp_mnt_pegasus	1	wh_main_emp_sword_caster		1	none	wh_dlc05_unit_short_text_emp_grey_wizard	wh_main_monstrous_cavalry	trained			True	40	1500	wh_dlc05_emp_cha_wizard_shadows_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh_dlc05_vmp_cha_red_duke_0	10	wh2_main_plate_90	2100	inf_melee	35	com	wh_dlc05_unit_long_text_vmp_red_duke	hu1_empire_sword_and_shield	wh3_dlc24_infantry_standard_fast_hero_blood_high_kb_resist	70	48	80	8400		0	wh_dlc05_vmp_red_duke_sword		1	wh_missile_block_35_wood	wh_dlc05_unit_short_text_vmp_red_duke	wh_main_infantry	trained			True	40	1500	wh_dlc05_vmp_cha_red_duke_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh_dlc05_vmp_cha_red_duke_1	10	wh2_main_plate_90	2100	cavalry	60	com	wh_dlc05_unit_long_text_vmp_red_duke	hu1_empire_hr1_pegasus_sword_and_shield	wh3_dlc24_infantry_standard_fast_hero_blood_high_kb_resist	70	48	80	9688	wh_main_vmp_mnt_hellsteed	1	wh_dlc05_vmp_red_duke_sword		1	wh_missile_block_35_metal	wh_dlc05_unit_short_text_vmp_red_duke	wh_main_monstrous_cavalry	trained			True	40	1500	wh_dlc05_vmp_cha_red_duke_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh_dlc05_vmp_cha_red_duke_2	10	wh2_main_plate_110	2100	cavalry	60	com	wh_dlc05_unit_long_text_vmp_red_duke	hu1_empire_hr1_warhorse_sword_and_shield	wh3_dlc24_infantry_standard_fast_hero_blood_high_kb_resist	70	48	80	9688	wh_main_vmp_mnt_barded_nightmare_red_duke	1	wh_dlc05_vmp_red_duke_sword		1	wh_missile_block_35_metal	wh_dlc05_unit_short_text_vmp_red_duke	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_vmp_cha_red_duke_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh_dlc05_vmp_cha_red_duke_3	10	wh2_main_body_70	2100	war_beast	40	com	wh_dlc05_unit_long_text_vmp_red_duke	hu1_vampire_counts_dr1_zombie_dragon_wb_sword_and_shield	wh3_dlc24_infantry_standard_fast_hero_blood_high_kb_resist	44	44	80	15456	wh_main_vmp_mnt_dragon_zombie	1	wh_main_vmp_hero_zombie_dragon		1	none	wh_dlc05_unit_short_text_vmp_red_duke	wh_main_monster	trained			True	40	1500	wh_dlc05_vmp_cha_red_duke_3	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1	large	0	0	0	0	0	0	25	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh_dlc05_vmp_cha_vampire_shadows_0	10	wh2_main_plate_90	2100	inf_melee	30	com	wh_main_unit_long_text_vmp_vampire	hu1b_vampire_sword	wh2_dlc16_infantry_standard_fast_hero_blood_dismembers_low_kb_resist	60	40	65	7128		0	wh_main_vmp_sword_hero_vampire		1	none	wh_main_unit_short_text_vmp_vampires	wh_main_infantry	trained			False	40	1500	wh_dlc05_vmp_cha_vampire_shadows_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1	small	0	0	0	0	0	0	15	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh_dlc05_vmp_cha_vampire_shadows_1	10	wh2_main_plate_110	2100	cavalry	60	com	wh_main_unit_long_text_vmp_vampire	hu1b_vampire_hr1_warhorse_sword	wh2_dlc16_infantry_standard_fast_hero_blood_dismembers_low_kb_resist	60	40	65	7800	wh_main_vmp_mnt_barded_nightmare_hero	1	wh_main_vmp_sword_hero_vampire		1	none	wh_main_unit_short_text_vmp_vampires	wh_main_cavalry_chaotic	trained			False	40	1500	wh_dlc05_vmp_cha_vampire_shadows_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh_dlc05_vmp_cha_vampire_shadows_2	10	wh2_main_plate_90	2100	cavalry	60	com	wh_main_unit_long_text_vmp_vampire	hu1b_vampire_hr1_pegasus_sword	wh2_dlc16_infantry_standard_fast_hero_blood_dismembers_low_kb_resist	60	40	65	7800	wh_main_vmp_mnt_hellsteed	1	wh_main_vmp_sword_hero_vampire		1	none	wh_main_unit_short_text_vmp_vampires	wh_main_monstrous_cavalry	trained			False	40	1500	wh_dlc05_vmp_cha_vampire_shadows_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			melee	1	1	False
wh_dlc05_wef_cav_glade_riders_0	10	wh2_main_body_15	2100	cavalry	24	cav_mis	wh_dlc05_unit_long_text_wef_glade_riders	hu1d_welf_hr1_warhorse_sword_bow	wh_dlc05_wef_cav_glade_rider_blood	28	24	60	72	wh_dlc05_wef_mnt_elven_steed	120	wh_dlc05_wef_glade_rider_sword	wh_dlc05_wef_standard_bow_mounted	3	none	wh_dlc05_unit_short_text_wef_glade_riders_0	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_wef_cav_glade_riders_0	60	80	0	vo_sel_wood_elves_glade_riders	vo_sel_cavalry	vo_sel_wood_elves_missile_generic	1	elves_wef_large	0	20	0	0	0	0	0	0	ranged_harasser_flanker	True	False	False	False	low	low	domination_cav			skirmish	1	1	False
wh_dlc05_wef_cav_glade_riders_1	10	wh2_main_body_15	2100	cavalry	24	cav_mis	wh_dlc05_unit_long_text_wef_glade_riders	hu1d_welf_hr1_warhorse_sword_bow	wh_dlc05_wef_cav_glade_rider_blood	28	24	60	72	wh_dlc05_wef_mnt_elven_steed	120	wh_dlc05_wef_glade_rider_sword	wh_dlc05_wef_hagbane_bow_mounted	3	none	wh_dlc05_unit_short_text_wef_glade_riders_1	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_wef_cav_glade_riders_1	60	80	0	vo_sel_wood_elves_glade_riders	vo_sel_cavalry	vo_sel_wood_elves_missile_generic	1	elves_wef_large	0	20	0	0	0	0	0	0	ranged_harasser_flanker	True	False	False	False	low	low	domination_cav			skirmish	1	1	False
wh_dlc05_wef_cav_glade_riders_1_qb	10	wh2_main_body_15	2100	cavalry	24	cav_mis	wh_dlc05_unit_long_text_wef_glade_riders	hu1d_welf_hr1_warhorse_sword_bow	wh_dlc05_wef_cav_glade_rider_blood	28	24	60	72	wh_dlc05_wef_mnt_elven_steed	120	wh_dlc05_wef_glade_rider_sword	wh_dlc05_wef_hagbane_bow_mounted	3	none	wh_dlc05_unit_short_text_wef_glade_riders_1	wh_main_cavalry_chaotic	trained			True	40	1500	wh_dlc05_wef_cav_glade_riders_1_qb	60	80	0	vo_sel_wood_elves_glade_riders	vo_sel_cavalry	vo_sel_wood_elves_missile_generic	1	elves_wef_large	0	20	0	0	0	0	0	0	ranged_harasser_flanker	True	False	False	False	low	low	domination_cav			skirmish	1	1	False
wh_dlc05_wef_cav_hawk_riders_0	10	wh2_main_body_15	2100	cavalry	46	cav_mis	wh_dlc05_unit_long_text_wef_hawk_riders	hu1d_elf_bi1_hawk_rider_sword_bow	wh_dlc05_hawk_rider_blood	30	24	60	174	wh_dlc05_wef_mnt_hawk	48	wh_dlc05_wef_hawk_talons	wh_dlc05_wef_hawk_rider_bow	3	none	wh_dlc05_unit_short_text_wef_hawk_riders	wh_dlc05_cavalry_hawk_riders	trained			True	40	1500	wh_dlc05_wef_cav_hawk_riders_0	60	80	0	vo_sel_cavalry	vo_sel_wood_elves_missile_archers	vo_sel_wood_elves_missile_generic	1	elves_wef_large	0	22	0	0	0	0	0	0	flying_ranged_harasser_flanker	True	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
wh_dlc05_wef_cav_sisters_thorn_0	10	wh2_main_body_15	2100	cavalry	30	cav_mis	wh_dlc05_unit_long_text_wef_sisters_of_thorn	hu1b_elf_st1_stag_staff_and_javelin	wh_dlc05_cavalry_rider_sister_blood	34	33	85	94	wh_dlc05_wef_mnt_steed_of_isha	120	wh_dlc05_wef_thorn_sister_sword	wh_dlc05_wef_javelin	2	none	wh_dlc05_unit_short_text_wef_sisters_of_the_thorn	wh_main_cavalry_ordered	trained			False	40	1500	wh_dlc05_wef_cav_sisters_thorn_0	60	80	0	vo_sel_wood_elves_sisters_of_thorn	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	18	0	0	0	40	0	0	ranged_harasser_flanker	True	False	False	False	low	low	domination_cav			skirmish	1	1	False
wh_dlc05_wef_cav_wild_riders_0	10	wh2_main_chainmail_40	2100	cavalry	62	cav_shk	wh_dlc05_unit_long_text_wef_wild_riders	hu1d_elf_st1_stag_spear_and_sword	wh_main_cavalry_rider_standard_blood	34	25	70	99	wh_dlc05_wef_mnt_steed_of_kurnous	80	wh_dlc05_wef_wildrider_sword		4	none	wh_dlc05_unit_short_text_wef_wild_riders_0	wh_main_cavalry_very_chaotic	trained			True	40	1500	wh_dlc05_wef_cav_wild_riders_0	60	80	0	vo_sel_wood_elves_wild_riders	vo_sel_cavalry	vo_sel_culture	1	elves_wef_large	0	0	0	0	0	20	0	0	melee_flanker_shock	False	False	False	False	low	low	domination_cav			melee	1	1	False
wh_dlc05_wef_cav_wild_riders_1	10	wh2_main_chainmail_40	2100	cavalry	62	cav_shk	wh_dlc05_unit_long_text_wef_wild_riders	hu1d_elf_st1_stag_spear_shield	wh_main_cavalry_rider_standard_blood	34	31	70	99	wh_dlc05_wef_mnt_steed_of_kurnous	80	wh_dlc05_wef_wildrider_spear		4	wh_missile_block_55_wood	wh_dlc05_unit_short_text_wef_wild_riders_0	wh_main_cavalry_very_chaotic	trained			True	40	1500	wh_dlc05_wef_cav_wild_riders_1	60	80	0	vo_sel_wood_elves_wild_riders	vo_sel_cavalry	vo_sel_culture	1	elves_wef_large	0	0	0	0	0	20	0	0	melee_flanker_shock	False	False	False	False	low	low	domination_cav			melee	1	1	False
wh_dlc05_wef_cha_ancient_treeman_0	0	wh2_main_body_110	2100	inf_melee	30	com	wh_dlc05_unit_long_text_wef_ancient_treemen	hu21_treeman_staff	wh_dlc05_wef_cha_treeman_hero	42	48	90	19640		0	wh_dlc05_wef_treeman_ancient_claws		1	none	wh_dlc05_unit_short_text_wef_ancient_treemen	wh_main_monster	trained			True	40	1500	wh_dlc05_wef_cha_ancient_treeman_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	0	elves_wef_large	0	0	-25	0	0	20	15	0	melee_gatecrusher_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh_dlc05_wef_cha_branchwraith_0	10	wh2_main_body_60	2100	inf_melee	32	com	wh_dlc05_unit_long_text_wef_branchwraith	hu20_dryads	wh_dlc05_wef_branchwraith_dismembers	47	35	60	8320		0	wh_dlc05_wef_branchwraith_claws		1	none	wh_dlc05_unit_short_text_wef_branchwraith	wh_main_infantry_large	trained			False	40	1500	wh_dlc05_wef_cha_branchwraith_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	0	elves_wef	0	0	-25	0	0	20	15	0	melee_highvalue	False	True	False	False	high	high	domination_characters			melee	1	1	False
wh_dlc05_wef_cha_durthu_0	0	wh2_main_body_110	2100	inf_melee	40	com	wh_dlc05_unit_long_text_wef_durthu	hu21_treeman_sword	wh_dlc05_wef_cha_durthu	65	56	90	21640		0	wh_dlc05_wef_durthu_sword		1	none	wh_dlc05_unit_short_text_wef_durthu	wh_main_monster	trained			True	40	1500	wh_dlc05_wef_cha_durthu_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	0	elves_wef_large	0	0	-25	0	0	20	15	0	melee_gatecrusher_highvalue	False	False	False	False	high	high	domination_characters			melee	1	1	False
wh_dlc05_wef_cha_female_glade_lord_0	10	wh2_main_plate_50	2100	inf_ranged	30	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1b_elf_sword_and_bow	wh_dlc05_wef_glade_lord_blood_dismembers	65	60	75	7800		0	wh_dlc05_wef_sword_hero	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_infantry	trained			False	40	1500	wh_dlc05_wef_cha_female_glade_lord_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef	0	30	0	0	0	0	15	0	ranged_highvalue	True	True	False	False	high	high	domination_characters			archer	1	1	False
wh_dlc05_wef_cha_female_glade_lord_0_qb	10	wh2_main_plate_50	2100	inf_ranged	30	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1b_elf_sword_and_bow	wh_dlc05_wef_glade_lord_blood_dismembers	65	60	85	15952		0	wh_dlc05_wef_sword_hero	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_infantry	trained			False	40	1500	wh_dlc05_wef_cha_female_glade_lord_0_qb	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef	0	30	0	0	0	0	15	0	ranged_highvalue	True	True	False	False	high	high	domination_characters			archer	1	1	False
wh_dlc05_wef_cha_female_glade_lord_1	10	wh2_main_plate_50	2100	cavalry	45	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1d_elf_hr1_warhorse_sword_bow	wh_dlc05_wef_cha_inf_glade_lord_blood	65	60	75	9120	wh_dlc05_wef_mnt_elven_steed	1	wh_dlc05_wef_sword_hero	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_cavalry_ordered	trained			False	40	1500	wh_dlc05_wef_cha_female_glade_lord_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	30	0	0	0	0	15	0	ranged_cav_highvalue	True	False	False	False	high	high	domination_characters			archer	1	1	False
wh_dlc05_wef_cha_female_glade_lord_2	10	wh2_main_plate_50	2100	war_beast	70	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1b_elf_bi1_eagle_wb_sword	wh_dlc05_wef_cha_inf_glade_lord_blood	65	40	75	9680	wh_dlc05_wef_mnt_great_eagle	1	wh2_main_hef_lord_great_eagle	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_monster	trained			False	40	1500	wh_dlc05_wef_cha_female_glade_lord_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	30	0	0	0	0	15	0	flying_hybrid_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			archer	1	1	False
wh_dlc05_wef_cha_female_glade_lord_2_qb	10	wh2_main_plate_50	2100	war_beast	70	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1b_elf_bi1_eagle_wb_sword_and_bow	wh_dlc05_wef_cha_inf_glade_lord_blood	65	40	85	11136	wh_dlc05_wef_mnt_great_eagle	1	wh2_main_hef_lord_great_eagle	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_monster	trained			False	40	1500	wh_dlc05_wef_cha_female_glade_lord_2_qb	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	30	0	0	0	0	15	0	flying_hybrid_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			archer	1	1	False
wh_dlc05_wef_cha_female_glade_lord_3	15	wh2_main_body_60	2100	war_beast	60	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1b_elf_dr1_dragon_wb_sword_and_bow	wh_dlc05_wef_cha_inf_glade_lord_blood	48	42	75	15216	wh_dlc05_wef_mnt_forest_dragon	1	wh_dlc05_wef_dragon	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_monster	trained			False	40	1500	wh_dlc05_wef_cha_female_glade_lord_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	30	0	0	0	20	25	0	flying_hybrid_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			archer	1	1	False
wh_dlc05_wef_cha_glade_lord_0	15	wh2_main_plate_50	2100	inf_ranged	30	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1d_glade_lord_sword_and_bow	wh_dlc05_wef_glade_lord_blood_dismembers	65	60	75	7800		0	wh_dlc05_wef_sword_hero	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_infantry	trained			True	40	1500	wh_dlc05_wef_cha_glade_lord_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef	0	30	0	0	0	0	15	0	ranged_highvalue	True	True	False	False	high	high	domination_characters			archer	1	1	False
wh_dlc05_wef_cha_glade_lord_1	15	wh2_main_plate_50	2100	cavalry	45	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1d_welf_lord_hr1_warhorse_sword_bow	wh_dlc05_wef_cha_inf_glade_lord_blood	65	60	75	9120	wh_dlc05_wef_mnt_elven_steed	1	wh_dlc05_wef_sword_hero	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_cavalry_ordered	trained			True	40	1500	wh_dlc05_wef_cha_glade_lord_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	30	0	0	0	0	15	0	ranged_cav_highvalue	True	False	False	False	high	high	domination_characters			archer	1	1	False
wh_dlc05_wef_cha_glade_lord_2	15	wh2_main_plate_50	2100	war_beast	70	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1d_elf_bi1_eagle_wb_sword_and_bow	wh_dlc05_wef_cha_inf_glade_lord_blood	65	40	75	9680	wh_dlc05_wef_mnt_great_eagle	1	wh2_main_hef_lord_great_eagle	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_monster	trained			True	40	1500	wh_dlc05_wef_cha_glade_lord_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	30	0	0	0	0	15	0	flying_melee_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			archer	1	1	False
wh_dlc05_wef_cha_glade_lord_3	15	wh2_main_body_60	2100	war_beast	60	com	wh_dlc05_unit_long_text_wef_glade_lord	hu1d_elf_dr1_dragon_wb_sword_and_bow	wh_dlc05_wef_cha_inf_glade_lord_blood	48	42	75	15216	wh_dlc05_wef_mnt_forest_dragon	1	wh_dlc05_wef_dragon	wh_dlc05_wef_glade_lord_bow	1	none	wh_dlc05_unit_short_text_wef_glade_lord	wh_main_monster	trained			True	40	1500	wh_dlc05_wef_cha_glade_lord_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	30	0	0	0	20	25	0	flying_hybrid_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			archer	1	1	False
wh_dlc05_wef_cha_orion_0	10	wh2_main_body_30	2100	inf_ranged	65	com	wh_dlc05_unit_long_text_wef_orion	hu6c_orion_2handed_spear	wh_dlc05_wef_inf_orion_blood	65	40	100	14856		0	wh_dlc05_wef_orion_spear	wh_dlc05_wef_orion_spear	1	none	wh_dlc05_unit_short_text_wef_orion	wh_main_monster	trained			True	40	1500	wh_dlc05_wef_cha_orion_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1	elves_wef_large	0	12	0	0	0	20	0	0	hybrid_highvalue	False	True	False	False	high	high	domination_characters			archer	1	1	False
wh_dlc05_wef_cha_spellsinger_beasts_0	10	wh2_main_body_15	2100	inf_melee	20	com	wh_dlc05_unit_long_text_wef_spellsinger	hu1b_elf_spellsinger_sword	wh_dlc05_wef_spellsinger_blood_dismembers	33	34	60	6824		0	wh_dlc05_wef_sword_wizard		1	none	wh_dlc05_unit_short_text_wef_spellsinger	wh_main_infantry	trained			True	40	1500	wh_dlc05_wef_cha_spellsinger_beasts_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef	0	0	0	0	0	0	15	0	mage_highvalue	False	True	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_wef_cha_spellsinger_beasts_1	10	wh2_main_body_15	2100	cavalry	34	com	wh_dlc05_unit_long_text_wef_spellsinger	hu1b_elf_spellsinger_hr1_warhorse_sword	wh_dlc05_wef_spellsinger_blood	33	34	60	7664	wh_dlc05_wef_mnt_elven_steed	1	wh_dlc05_wef_sword_wizard		1	none	wh_dlc05_unit_short_text_wef_spellsinger	wh_main_cavalry_ordered	trained			True	40	1500	wh_dlc05_wef_cha_spellsinger_beasts_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False	False	high	high	domination_characters			skirmish	1	1	False
wh_dlc05_wef_cha_spellsinger_beasts_2	10	wh2_main_body_30	2100	war_beast	62	com	wh_dlc05_unit_long_text_wef_spellsinger	hu1b_elf_bi1_eagle_wb_sword	wh_dlc05_wef_spellsinger_blood	44	30	60	9328	wh_dlc05_wef_mnt_great_eagle	1	wh_dlc05_wef_great_eagle		1	none	wh_dlc05_unit_short_text_wef_spellsinger	wh_main_monster	trained			True	40	1500	wh_dlc05_wef_cha_spellsinger_beasts_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	elves_wef_large	0	0	0	0	0	0	15	0	flying_mage_highvalue	False	False	False	False	cant_capture	cant_capture	cant_capture			skirmish	1	1	False
