key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	num_animals	animal	spacing	rank_depth	morale	bonus_hit_points	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	dismounted_melee_attack	dismounted_charge_bonus	strengths_&_weaknesses_text	supports_first_person	training_level	num_engines	officers	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	capture_power	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	can_brace
wh_main_emp_master_engineer_repeater	inf_ranged	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood	hu1_empire_sword_and_repeater_rifle	0		0		wh_main_infantry	1	60	1775	leather_40	none	Rifle_repeater_STR4_BS3_slow_char	10	50	sword_S3_A1_char	24	8	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	10.0	0	0	0	0	16	0	ranged_direct_highvalue	true	false	false	true
wh_main_emp_master_engineer_repeater_warhorse	cavalry	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_repeater_rifle	1	wh_main_emp_mnt_warhorse_360	0		wh_main_cavalry_chaotic	1	60	1775	leather_60	none	Rifle_repeater_STR4_BS3_slow_char	10	50	sword_S3_A1_char	24	24	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_direct_cav_highvalue	true	false	false	false
wh_main_emp_master_engineer_mechsteed_repeater	cavalry	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_repeater_rifle	1	wh_main_emp_mnt_mechanical_steed	0		wh_main_cavalry_chaotic	1	60	1775	plate_70	none	Rifle_repeater_STR4_BS3_slow_char	10	50	sword_S3_A1_char	24	32	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_direct_cav_highvalue	true	false	false	false
wh_main_emp_master_engineer_grenade	inf_ranged	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood	hu1_empire_sword_rifle	0		0		wh_main_infantry	1	60	1775	leather_40	none	Rifle_grenade_STR6_BS4_char	10	30	sword_S3_A1_char	24	8	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	10.0	0	0	0	0	16	0	ranged_direct_cav_highvalue	true	false	false	true
wh_main_emp_master_engineer_grenade_warhorse	cavalry	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_grenade_launcher	1	wh_main_emp_mnt_warhorse_360	0		wh_main_cavalry_chaotic	1	60	1775	leather_60	none	Rifle_grenade_STR6_BS4_char	10	30	sword_S3_A1_char	24	24	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_highvalue	true	false	false	false
wh_main_emp_master_engineer_mechsteed_grenade	cavalry	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_grenade_launcher	1	wh_main_emp_mnt_mechanical_steed	0		wh_main_cavalry_chaotic	1	60	1775	plate_70	none	Rifle_grenade_STR6_BS4_char	10	30	sword_S3_A1_char	24	32	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_cav_highvalue	true	false	false	false
wh_main_emp_master_engineer_rifle	inf_ranged	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood	hu1_empire_sword_and_longrifle	0		0		wh_main_infantry	1	60	1775	leather_40	none	Rifle_hochland_STR4_BS4_char	10	45	sword_S3_A1_char	24	8	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	10.0	0	0	0	0	16	0	ranged_cav_highvalue	true	false	false	true
wh_main_emp_master_engineer_rifle_warhorse	cavalry	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_repeater_rifle	1	wh_main_emp_mnt_warhorse_360	0		wh_main_cavalry_chaotic	1	60	1775	leather_60	none	Rifle_hochland_STR4_BS4_char	10	45	sword_S3_A1_char	24	24	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_cav_highvalue	true	false	false	false
wh_main_emp_master_engineer_mechsteed_rifle	cavalry	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_repeater_rifle	1	wh_main_emp_mnt_mechanical_steed	0		wh_main_cavalry_chaotic	1	60	1775	plate_70	none	Rifle_hochland_STR4_BS4_char	10	45	sword_S3_A1_char	24	32	24	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_direct_highvalue	true	false	false	false
wh_main_emp_jubal_falk	inf_ranged	com	wh_main_emp_jubal_falk	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood	hu1_empire_sword_and_longrifle	0		0		wh_main_infantry	1	68	1775	plate_70	none	Rifle_hochland_STR4_BS4_char	10	45	sword_S3_A2_char	34	9	26	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	10.0	0	0	0	0	16	0	ranged_direct_cav_highvalue	true	false	false	true
wh_main_emp_master_engineer_jubal_warhorse	cavalry	com	wh_main_emp_jubal_falk	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_repeater_rifle	1	wh_main_emp_mnt_warhorse_360	0		wh_main_cavalry_chaotic	1	68	1775	plate_80	none	Rifle_hochland_STR4_BS4_char	10	45	sword_S3_A2_char	34	25	26	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_direct_cav_highvalue	true	false	false	false
wh_main_emp_master_engineer_mechsteed_jubal	cavalry	com	wh_main_emp_jubal_falk	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_standard_hero_blood_dismembers	hu1_empire_hr1_warhorse_sword_and_repeater_rifle	1	wh_main_emp_mnt_mechanical_steed	0		wh_main_cavalry_chaotic	1	68	1775	plate_95	none	Rifle_hochland_STR4_BS4_char	10	45	sword_S3_A2_char	34	33	26	50	9	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	16	0	ranged_direct_cav_highvalue	true	false	false	false
cr_emp_master_engineer_repeater_steamtank	war_beast	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_von_zeppels	0		wh_main_monster	1	60	9875	plate_145	none	Rifle_repeater_STR4_BS3_slow_char	10	50	unarmed_S6_A6_stank	32	71	30	50	9	placeholder	false	trained	0	cr_emp_master_engineer_repeater_steamtank_officer			true	40.0	1500.0	0.0	cr_encourage_fear_terror_mountedFireMove_unbreakable	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	90	0	0	0	0	0	ranged_direct_highvalue	false	false	false	false
cr_emp_master_engineer_grenade_steamtank	war_beast	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_von_zeppels	0		wh_main_monster	1	60	9875	plate_145	none	Rifle_grenade_STR6_BS4_char	10	30	unarmed_S6_A6_stank	32	71	30	50	9	placeholder	false	trained	0	cr_emp_master_engineer_grenade_steamtank_officer			true	40.0	1500.0	0.0	cr_encourage_fear_terror_mountedFireMove_unbreakable	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	90	0	0	0	0	0	ranged_direct_highvalue	false	false	false	false
cr_emp_master_engineer_rifle_steamtank	war_beast	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_von_zeppels	0		wh_main_monster	1	60	9875	plate_145	none	Rifle_hochland_STR4_BS4_char	10	45	unarmed_S6_A6_stank	32	71	30	50	9	placeholder	false	trained	0	cr_emp_master_engineer_rifle_steamtank_officer			true	40.0	1500.0	0.0	cr_encourage_fear_terror_mountedFireMove_unbreakable	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	90	0	0	0	0	0	ranged_direct_highvalue	false	false	false	false
cr_emp_jubal_falk_steamtank	war_beast	com	wh_main_emp_jubal_falk	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_von_zeppels	0		wh_main_monster	1	68	9875	plate_145	none	Rifle_hochland_STR4_BS4_char	10	45	unarmed_S6_A6_stank	32	71	30	50	9	placeholder	false	trained	0	cr_emp_jubal_falk_steamtank_officer			true	40.0	1500.0	0.0	cr_encourage_fear_terror_mountedFireMove_unbreakable	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	90	0	0	0	0	0	ranged_direct_highvalue	false	false	false	false
cr_emp_master_engineer_repeater_warwagon	war_machine	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	2	wh_emp_warhorse_armoured_luminark	0		wh2_dlc09_tmb_chariot	1	60	6125	mail_80	none		10	50	unarmed_S3_A2_char	32	56	28	50	7	placeholder	false	trained	1	cr_emp_master_engineer_repeater_warwagon_officer	wh2_dlc13_emp_veh_war_wagon	wh2_dlc13_emp_war_wagon	true	40.0	1500.0	0.0	wh_encourage_hideForest_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	100	0	0	0	0	0	ranged_harasser_highvalue	true	false	false	false
cr_emp_master_engineer_grenade_warwagon	war_machine	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	2	wh_emp_warhorse_armoured_luminark	0		wh2_dlc09_tmb_chariot	1	60	6125	mail_80	none		10	30	unarmed_S3_A2_char	32	56	28	50	7	placeholder	false	trained	1	cr_emp_master_engineer_grenade_warwagon_officer	wh2_dlc13_emp_veh_war_wagon	wh2_dlc13_emp_war_wagon	true	40.0	1500.0	0.0	wh_encourage_hideForest_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	100	0	0	0	0	0	ranged_harasser_highvalue	true	false	false	false
cr_emp_master_engineer_rifle_warwagon	war_machine	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	2	wh_emp_warhorse_armoured_luminark	0		wh2_dlc09_tmb_chariot	1	60	6125	mail_80	none		10	45	unarmed_S3_A2_char	32	56	28	50	7	placeholder	false	trained	1	cr_emp_master_engineer_rifle_warwagon_officer	wh2_dlc13_emp_veh_war_wagon	wh2_dlc13_emp_war_wagon	true	40.0	1500.0	0.0	wh_encourage_hideForest_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	100	0	0	0	0	0	ranged_harasser_highvalue	true	false	false	false
cr_emp_jubal_falk_warwagon	war_machine	com	wh_main_emp_jubal_falk	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_infantry_rider_blood	hu1_dlc13_wagon01_crew_rifle01	2	wh_emp_warhorse_armoured_luminark	0		wh2_dlc09_tmb_chariot	1	68	6125	mail_80	none		10	45	unarmed_S3_A2_char	32	56	28	50	7	placeholder	false	trained	1	cr_emp_jubal_falk_warwagon_officer	wh2_dlc13_emp_veh_war_wagon	wh2_dlc13_emp_war_wagon	true	40.0	1500.0	0.0	wh_encourage_hideForest_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	100	0	0	0	0	0	ranged_harasser_highvalue	true	false	false	false
cr_emp_master_engineer_repeater_warballoon	war_beast	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_cavalry_rider_standard_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_war_balloon	0		wh_main_war_machines	1	60	2225	leather_30	none	Rifle_repeater_STR4_BS3_slow_char	10	240	sword_S3_A1_char	12	24	16	33	20	placeholder	false	trained	0	cr_emp_master_engineer_repeater_balloon_officer			true	40.0	1500.0	0.0	wh2_encourage_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0.0	0	-50	0	0	0	0	flying_ranged_harasser_flanker_highvalue	true	false	false	false
cr_emp_master_engineer_grenade_warballoon	war_beast	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_cavalry_rider_standard_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_war_balloon	0		wh_main_war_machines	1	60	2225	leather_30	none	Rifle_grenade_STR6_BS4_char	10	240	sword_S3_A1_char	12	24	16	33	20	placeholder	false	trained	0	cr_emp_master_engineer_grenade_balloon_officer			true	40.0	1500.0	0.0	wh2_encourage_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0.0	0	-50	0	0	0	0	flying_ranged_harasser_flanker_highvalue	true	false	false	false
cr_emp_master_engineer_rifle_warballoon	war_beast	com	wh_main_emp_master_engineer	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_cavalry_rider_standard_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_war_balloon	0		wh_main_war_machines	1	60	2225	leather_30	none	Rifle_hochland_STR4_BS4_char	10	240	sword_S3_A1_char	12	24	16	33	20	placeholder	false	trained	0	cr_emp_master_engineer_rifle_balloon_officer			true	40.0	1500.0	0.0	wh2_encourage_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0.0	0	-50	0	0	0	0	flying_ranged_harasser_flanker_highvalue	true	false	false	false
cr_emp_jubal_falk_warballoon	war_beast	com	wh_main_emp_jubal_falk	wh_main_unit_long_text_emp_general_captain_empire	2100	wh_main_cavalry_rider_standard_blood	hu1_dlc13_wagon01_crew_rifle01	1	cr_emp_mnt_war_balloon	0		wh_main_war_machines	1	68	2225	leather_40	none	Rifle_hochland_STR4_BS4_char	10	240	sword_S3_A2_char	22	25	18	33	20	placeholder	false	trained	0	cr_emp_jubal_falk_balloon_officer			true	40.0	1500.0	0.0	wh2_encourage_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0.0	0	-50	0	0	0	0	flying_ranged_harasser_flanker_highvalue	true	false	false	false
wh_main_emp_veh_landship_driver	war_machine	chariot	wh_main_unit_short_text_emp_landship	wh_main_unit_long_text_emp_landship	2100	wh_main_vehicle_landship	wm_land_ship01	0		0		wh_main_monster	1	60	11175	body_125	none	Cannon_light_STR7_BS3_char_landship	10	25	unarmed_S4_A3	32	77	30	33	20	placeholder	false	trained	1	wh_main_emp_landship_officer	wh_main_emp_veh_landship		true	40.0	1500.0	0.0	wh_fear_unbreakable	60	80	0	false	vo_sel_generic	vo_sel_generic	vo_sel_generic_short	1.0	aquatic_large	10.0	110	-25	0	0	0	0	hybrid_flanker_shock_harasser	false	false	false	false
wh_main_emp_inf_marienburger_summoned_0	inf_ranged	inf_mis	wh_main_unit_short_text_emp_marienburger	wh_main_unit_long_text_emp_marienburger	2100	wh_main_infantry_standard_light_blood_dismembers	hu1_empire_sword_rifle	0		0		wh_main_infantry_ranged	3	52	55	mail_15	none	Rifle_STR4_BS4_secondary	10	22	sword_S3_A1	18	8	18	50	12	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest	60	80	0	false	vo_sel_handgunners	vo_sel_ranged	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	ranged_direct	true	false	false	false
wh_main_emp_veh_hurricanum_0	war_machine	chariot	wh_main_unit_short_text_emp_hurricanum	wh_main_unit_long_text_emp_hurricanum	2100	wh_main_vehicle_hurricanum_turret	wm_steam_tank_turret01	2	wh_emp_warhorse_armoured_luminark	0		wh_main_chariot	1	60	4125	mail_80	none	wh_main_storm_of_shemtek	33	28	unarmed_S3_A2_chariot	32	56	28	50	9	placeholder	false	trained	1	wh_main_emp_hurricanum_officer	wh_main_emp_veh_hurricanum	wh_main_emp_hurricanum	true	40.0	1500.0	0.0	wh_mountedFireMove	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	8.0	0	0	0	0	0	0	ranged_harasser	true	false	false	false
cr_grn_art_spear_chukka	artillery	art_fld	cr_unit_short_text_grn_spear_chukka	cr_unit_long_text_grn_spear_chukka	2100	wh_main_grn_inf_goblin_blood_dismembers	hu5_goblin_sword	0		0		wh_main_artillery	5	44	55	leather_5	none		10	22	axe_S3_A1	12	7	14	10	2	placeholder	true	trained	4	A_blank_record	cr_grn_art_spear_chukka		true	40.0	1500.0	0.0	wh_cantRun_expendable	60	80	0	false	vo_sel_default	vo_sel_artillery	vo_sel_culture	1.0	small	10.0	0	0	0	0	0	0	ranged_direct	false	false	false	false
cr_tmb_veh_tomb_barque_0	war_machine	chariot	cr_unit_short_text_tmb_war_barque	cr_unit_long_text_tmb_war_barque	2100	wh2_dlc09_tmb_chariot_rider_bow_360	hu1_tomb_wb_bigcat01_bow	0		0		wh_main_chariot	1	60	4125	bone_90	none		10	200	unarmed_S4_A3	30	12	26	50	9	placeholder	false	trained	1	cr_tmb_veh_tomb_barque_officer	cr_tmb_veh_tomb_barque		true	40.0	1500.0	0.0	wh_encourage_fear_undead_strider	60	80	0	false	vo_sel_boar_chariot	vo_sel_boar_chariot	vo_sel_goblin_goblins	1.0	large	8.0	0	0	0	0	0	0	melee_cav	false	false	false	false
cr_tmb_cha_liche_priest_death_2	war_machine	com	wh2_dlc09_tmb_cha_liche_priest	wh2_dlc09_tmb_cha_liche_priest	2100	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	hu1_liche_priest_staff_and_sword	0		0		wh_main_chariot	1	60	4625	bone_90	none		10	200	unarmed_S4_A3	30	12	26	33	20	placeholder	false	trained	1	cr_tmb_veh_tomb_barque_liche_priest_officer	cr_tmb_veh_tomb_barque_liche		true	40.0	1500.0	0.0	wh_encourage_fear_undead_strider	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	large	8.0	0	0	0	0	15	0	melee_cav_shock_highvalue	false	false	false	false
cr_tmb_cha_liche_priest_light_2	war_machine	com	wh2_dlc09_tmb_cha_liche_priest	wh2_dlc09_tmb_cha_liche_priest	2100	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	hu1_liche_priest_staff_and_sword	0		0		wh_main_chariot	1	60	4625	bone_90	none		10	200	unarmed_S4_A3	30	12	26	33	20	placeholder	false	trained	1	cr_tmb_veh_tomb_barque_liche_priest_officer	cr_tmb_veh_tomb_barque_liche		true	40.0	1500.0	0.0	wh_encourage_fear_undead_strider	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	large	8.0	0	0	0	0	15	0	melee_cav_shock_highvalue	false	false	false	false
cr_tmb_cha_liche_priest_nehekhara_2	war_machine	com	wh2_dlc09_tmb_cha_liche_priest	wh2_dlc09_tmb_cha_liche_priest	2100	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	hu1_liche_priest_staff_and_sword	0		0		wh_main_chariot	1	60	4625	bone_90	none		10	200	unarmed_S4_A3	30	12	26	33	20	placeholder	false	trained	1	cr_tmb_veh_tomb_barque_liche_priest_officer	cr_tmb_veh_tomb_barque_liche		true	40.0	1500.0	0.0	wh_encourage_fear_undead_strider	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	large	8.0	0	0	0	0	15	0	melee_cav_shock_highvalue	false	false	false	false
cr_tmb_cha_liche_priest_shadow_2	war_machine	com	wh2_dlc09_tmb_cha_liche_priest	wh2_dlc09_tmb_cha_liche_priest	2100	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	hu1_liche_priest_staff_and_sword	0		0		wh_main_chariot	1	60	4625	bone_90	none		10	200	unarmed_S4_A3	30	12	26	33	20	placeholder	false	trained	1	cr_tmb_veh_tomb_barque_liche_priest_officer	cr_tmb_veh_tomb_barque_liche		true	40.0	1500.0	0.0	wh_encourage_fear_undead_strider	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	large	8.0	0	0	0	0	15	0	melee_cav_shock_highvalue	false	false	false	false
cr_lzd_mon_coatl_0	inf_melee	inf_mel	cr_unit_short_text_lzd_mon_coatl_0	cr_unit_long_text_lzd_mon_coatl_0	2100	cr_lzd_coatl_blood	bi3_ripperdactyl	0		0		wh_main_monster	1	68	2175	body_15	none		10	0	claw_S3_A3_mag_coatl	48	58	38	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_fear_terror	60	80	10	false	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	large	0.0	0	0	0	0	16	32	flying_melee_flanker	false	false	false	false
cr_dwf_cha_lord_1	war_beast	com	wh_main_unit_short_text_dwf_lord	wh_main_unit_long_text_dwf_thane_lord	2100	wh_main_dwf_cha_dwarf_hero_blood_dismembers	hu3_dwarf_axe_and_shield_thane	1	cr_dwf_mnt_shieldbearers	0		wh_main_hero	1	80	4625	plate_135	none		10	0	axe_S4_A4_char	58	31	54	33	20	placeholder	false	trained	0	cr_dwf_cha_lord_officer			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	0	0	16	0	16	0	melee_highvalue	false	false	false	true
cr_dwf_cha_belegar_ironhammer_1	war_beast	com	wh_dlc06_unit_short_text_dwf_belegar_ironhammer	wh_main_unit_long_text_dwf_belegar_ironhammer	2100	wh_main_dwf_cha_dwarf_hero_lgn_blood	hu3_belegar_axe_and_shield	1	cr_dwf_mnt_shieldbearers_belegar	0		wh_main_hero	1	80	4625	plate_135	none		10	0	hammer_S4_A4_mag_char	64	31	58	33	20	placeholder	false	trained	0	cr_dwf_cha_belegar_officer			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	0	0	16	0	16	0	melee_highvalue	false	false	false	true
cr_dwf_cha_lord_2	war_beast	com	wh_main_unit_short_text_dwf_lord	wh_main_unit_long_text_dwf_thane_lord	2100	wh_main_dwf_cha_dwarf_hero_blood_dismembers	hu3_dwarf_axe_and_shield_thane	1	cr_dwf_mnt_oath_stone_bearers	0		wh_main_hero	1	80	4625	plate_115	wh_missile_block_35_wood		10	0	axe_S4_A4_char	58	30	54	33	20	placeholder	false	trained	0	cr_dwf_cha_lord_officer_2			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest_unbreakable	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	0	0	16	0	16	0	melee_highvalue	false	false	false	true
cr_dwf_cha_belegar_ironhammer_2	war_beast	com	wh_dlc06_unit_short_text_dwf_belegar_ironhammer	wh_main_unit_long_text_dwf_belegar_ironhammer	2100	wh_main_dwf_cha_dwarf_hero_lgn_blood	hu3_belegar_axe_and_shield	1	cr_dwf_mnt_oath_stone_bearers	0		wh_main_hero	1	80	4625	plate_115	wh_missile_block_55_metal		10	0	hammer_S4_A4_mag_char	64	30	58	33	20	placeholder	false	trained	0	cr_dwf_cha_belegar_officer_2			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest_unbreakable	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	0	0	16	0	16	0	melee_highvalue	false	false	false	true
cr_dwf_cha_thane_1	war_beast	com	wh_main_unit_short_text_dwf_thane	wh_main_unit_long_text_dwf_thane_lord	2100	wh_main_dwf_cha_dwarf_hero_blood_dismembers	hu3_dwarf_axe_and_shield_thane	1	cr_dwf_mnt_oath_stone_bearers	0		wh_main_hero	1	80	3875	plate_115	wh_missile_block_35_wood		10	0	axe_S4_A3_char	50	29	48	33	20	placeholder	false	trained	0	cr_dwf_cha_thane_officer			true	40.0	1500.0	0.0	wh_encourage_hideForest_unbreakable	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	large	10.0	0	0	16	0	16	0	melee_highvalue	false	false	false	true
cr_dwf_cha_high_king_thorgrim_grudgebearer_2	inf_melee	com	wh_main_unit_short_text_dwf_thorgrim	wh_main_unit_long_text_dwf_thorgrim_grudgebearer	2100	wh_main_dwf_cha_dwarf_hero_lgn_blood	hu3_dwarf_axe_and_shield_thane	0		0		wh_main_hero	1	80	3125	plate_115	none		10	0	axe_S4_A4_mag_char	58	30	46	33	20	placeholder	false	trained	0	A_blank_record			true	40.0	1500.0	0.0	wh_chargeReflector_encourage_hideForest	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	10.0	0	0	16	0	16	0	melee_highvalue	false	false	false	true
